step,position,leg,symbol,side,volume,entry_time,entry_price,initial_sl,risk_distance,exit_time,exit_price,realized_R,exit_kind,pnl,swap,day_from_start,counted_toward_pass,mfe_r,mae_r
2,1000670,1,EUR_CHF,sell,1.9,2016-08-11 06:00:00+00:00,1.088234,1.0964508911164785,0.008217,2016-08-11 21:00:00+00:00,1.08642,0.22,PARTIAL/TP,344.66,0.0,66,False,,
2,1000670,2,EUR_CHF,sell,0.57,2016-08-11 06:00:00+00:00,1.088234,1.0964508911164785,0.008217,2016-08-12 19:30:00+00:00,1.08841,-0.02,PARTIAL/TP,-10.03,0.0,67,False,,
2,1000670,3,EUR_CHF,sell,1.3200000000000003,2016-08-11 06:00:00+00:00,1.088234,1.0964508911164785,0.008217,2016-08-14 21:00:00+00:00,1.08876,-0.06,FINAL,-69.43,0.0,69,False,0.34,0.21
2,1000675,1,AUD_CAD,buy,2.36,2016-08-11 16:15:00+00:00,1.00024,0.9828194568726534,0.017421,2016-08-11 21:00:00+00:00,0.99997,-0.02,FINAL,-63.72,0.0,66,False,0.025,0.133
2,1000676,1,XAU_USD,buy,0.87,2016-08-11 01:15:00+00:00,1344.300048828125,1307.9513256979762,36.348723,2016-08-11 21:00:00+00:00,1338.404,-0.16,FINAL,-512.96,0.0,66,False,0.254,0.234
2,1000686,1,AUD_CAD,buy,0.82,2016-08-12 00:30:00+00:00,0.9978305,0.9827777099531781,0.015053,2016-08-12 19:30:00+00:00,0.99216,-0.38,PARTIAL/TP,-464.98,0.0,67,False,,
2,1000686,2,AUD_CAD,buy,1.9000000000000004,2016-08-12 00:30:00+00:00,0.9978305,0.9827777099531781,0.015053,2016-08-14 21:00:00+00:00,0.99198,-0.39,FINAL,-1111.59,0.0,69,False,0.152,0.476
2,1000689,1,XAU_USD,buy,0.27,2016-08-12 12:15:00+00:00,1342.505,1307.9476569608998,34.557343,2016-08-12 19:30:00+00:00,1335.092,-0.21,PARTIAL/TP,-200.15,0.0,67,False,,
2,1000689,2,XAU_USD,buy,0.64,2016-08-12 12:15:00+00:00,1342.505,1307.9476569608998,34.557343,2016-08-14 21:00:00+00:00,1336.478,-0.17,FINAL,-385.73,0.0,69,False,0.413,0.275
2,1000697,1,EUR_CHF,sell,3.64,2016-08-15 15:30:00+00:00,1.0879599999999998,1.0963628857075758,0.008403,2016-08-15 21:00:00+00:00,1.08828,-0.04,FINAL,-116.48,0.0,70,False,0.087,0.076
2,1000718,1,GBP_USD,sell,0.9500000000000001,2016-08-18 08:30:00+00:00,1.31223,1.3452727431946017,0.033043,2016-08-18 21:00:00+00:00,1.3163,-0.12,FINAL,-386.65,0.0,73,False,0.0,0.154
2,1000720,1,AUD_USD,buy,1.04,2016-08-17 18:00:00+00:00,0.7612655,0.7461971262319314,0.015068,2016-08-17 21:00:00+00:00,0.76554,0.28,PARTIAL/TP,444.55,0.0,72,False,,
2,1000720,2,AUD_USD,buy,0.52,2016-08-17 18:00:00+00:00,0.7612655,0.7461971262319314,0.015068,2016-08-18 21:00:00+00:00,0.76856,0.48,PARTIAL/TP,379.31,0.0,73,False,,
2,1000720,3,AUD_USD,buy,0.16,2016-08-17 18:00:00+00:00,0.7612655,0.7461971262319314,0.015068,2016-08-19 19:30:00+00:00,0.76236,0.07,PARTIAL/TP,17.51,0.0,74,False,,
2,1000720,4,AUD_USD,buy,0.3699999999999998,2016-08-17 18:00:00+00:00,0.7612655,0.7461971262319314,0.015068,2016-08-19 20:45:00+00:00,0.76261,0.09,FINAL,49.75,0.0,74,False,0.734,0.088
2,1000722,1,EUR_CAD,sell,1.55,2016-08-17 09:00:00+00:00,1.4528284999999999,1.4659985359959635,0.01317,2016-08-17 21:00:00+00:00,1.45076,0.16,PARTIAL/TP,320.62,0.0,72,False,,
2,1000722,2,EUR_CAD,sell,0.78,2016-08-17 09:00:00+00:00,1.4528284999999999,1.4659985359959635,0.01317,2016-08-18 21:00:00+00:00,1.45046,0.18,PARTIAL/TP,184.74,0.0,73,False,,
2,1000722,3,EUR_CAD,sell,0.23,2016-08-17 09:00:00+00:00,1.4528284999999999,1.4659985359959635,0.01317,2016-08-19 19:30:00+00:00,1.4566,-0.29,PARTIAL/TP,-86.74,0.0,74,False,,
2,1000722,4,EUR_CAD,sell,0.5499999999999998,2016-08-17 09:00:00+00:00,1.4528284999999999,1.4659985359959635,0.01317,2016-08-19 20:45:00+00:00,1.45739,-0.35,FINAL,-250.88,0.0,74,False,0.487,0.485
2,1000726,1,AUD_CHF,buy,0.83,2016-08-16 13:30:00+00:00,0.7396885,0.7211887001678605,0.0185,2016-08-16 21:00:00+00:00,0.74026,0.03,PARTIAL/TP,47.43,0.0,71,False,,
2,1000726,2,AUD_CHF,buy,0.8300000000000002,2016-08-16 13:30:00+00:00,0.7396885,0.7211887001678605,0.0185,2016-08-17 21:00:00+00:00,0.73662,-0.17,FINAL,-254.69,0.0,72,False,0.12,0.336
2,1000727,1,NZD_CHF,buy,1.57,2016-08-17 13:30:00+00:00,0.6953670000000001,0.685574819782938,0.009792,2016-08-17 21:00:00+00:00,0.69781,0.25,PARTIAL/TP,383.55,0.0,72,False,,
2,1000727,2,NZD_CHF,buy,0.79,2016-08-17 13:30:00+00:00,0.6953670000000001,0.685574819782938,0.009792,2016-08-18 21:00:00+00:00,0.69586,0.05,PARTIAL/TP,38.95,0.0,73,False,,
2,1000727,3,NZD_CHF,buy,0.23,2016-08-17 13:30:00+00:00,0.6953670000000001,0.685574819782938,0.009792,2016-08-19 19:30:00+00:00,0.69784,0.25,PARTIAL/TP,56.88,0.0,74,False,,
2,1000727,4,NZD_CHF,buy,0.55,2016-08-17 13:30:00+00:00,0.6953670000000001,0.685574819782938,0.009792,2016-08-19 20:45:00+00:00,0.69826,0.3,FINAL,159.11,0.0,74,False,0.641,0.34
2,1000729,1,EUR_CHF,sell,2.9,2016-08-16 07:15:00+00:00,1.0870715,1.0923294652998918,0.005258,2016-08-16 21:00:00+00:00,1.08489,0.41,PARTIAL/TP,632.64,0.0,71,False,,
2,1000729,2,EUR_CHF,sell,1.45,2016-08-16 07:15:00+00:00,1.0870715,1.0923294652998918,0.005258,2016-08-17 21:00:00+00:00,1.08618,0.17,PARTIAL/TP,129.27,0.0,72,False,,
2,1000729,3,EUR_CHF,sell,1.45,2016-08-16 07:15:00+00:00,1.0870715,1.0923294652998918,0.005258,2016-08-18 18:45:00+00:00,1.0837363225550705,0.63,FINAL,483.6,0.0,73,False,0.746,0.055
2,1000736,1,XAU_USD,buy,0.46,2016-08-17 04:45:00+00:00,1342.4849914550782,1308.1631093904211,34.321882,2016-08-17 21:00:00+00:00,1349.194,0.2,PARTIAL/TP,308.61,0.0,72,False,,
2,1000736,2,XAU_USD,buy,0.23,2016-08-17 04:45:00+00:00,1342.4849914550782,1308.1631093904211,34.321882,2016-08-18 21:00:00+00:00,1353.107,0.31,PARTIAL/TP,244.31,0.0,73,False,,
2,1000736,3,XAU_USD,buy,0.07,2016-08-17 04:45:00+00:00,1342.4849914550782,1308.1631093904211,34.321882,2016-08-19 19:30:00+00:00,1341.51,-0.03,PARTIAL/TP,-6.82,0.0,74,False,,
2,1000736,4,XAU_USD,buy,0.16,2016-08-17 04:45:00+00:00,1342.4849914550782,1308.1631093904211,34.321882,2016-08-19 20:45:00+00:00,1340.868,-0.05,FINAL,-25.87,0.0,74,False,0.402,0.208
2,1000743,1,GBP_USD,sell,0.26,2016-08-19 12:15:00+00:00,1.30751,1.3448467261203538,0.037337,2016-08-19 19:30:00+00:00,1.30818,-0.02,PARTIAL/TP,-17.42,0.0,74,False,,
2,1000743,2,GBP_USD,sell,0.59,2016-08-19 12:15:00+00:00,1.30751,1.3448467261203538,0.037337,2016-08-19 20:45:00+00:00,1.30756,-0.0,FINAL,-2.95,0.0,74,False,0.14,0.044
2,1000746,1,EUR_CHF,sell,1.84,2016-08-19 16:30:00+00:00,1.08725,1.0922369917142354,0.004987,2016-08-19 19:30:00+00:00,1.08714,0.02,PARTIAL/TP,20.24,0.0,74,False,,
2,1000746,2,EUR_CHF,sell,4.28,2016-08-19 16:30:00+00:00,1.08725,1.0922369917142354,0.004987,2016-08-19 20:45:00+00:00,1.08725,0.0,FINAL,0.0,0.0,74,False,0.14,0.048
